sequence_id,sample_id,reenactment_id,sequence_timestamp,set_id,participant_id,level_id,emoji_id,camera_index,perspective,image_sequence_path,timestep,frame_timestamp,frame_path,true_class_id,true_class,predicted_class_id,predicted_class,true_class_probability,predicted_class_probability,correct_at_timestep,correct_final_prediction,probability_anger,probability_disgust,probability_fear,probability_happiness,probability_neutral,probability_sadness,probability_surprise
1700747230387-2-15-2-1-1-1,1700747230387-2-15-2-1-1-1-01,1700747230387-2-15-2-1-1,1700747230387,2,15,2,1,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700747230387-2-15-2-1-1-1,1,1700747229416,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700747230387-2-15-2-1-1-1/1700747229416-2-15-2-1-1-1.jpg,1,Disgust,4,Neutral,0.09576144,0.52392375,False,False,0.14161457,0.09576144,0.04916257,0.045494545,0.52392375,0.105953485,0.038089648
1700747233836-2-15-2-2-6-0,1700747233836-2-15-2-2-6-0-01,1700747233836-2-15-2-2-6,1700747233836,2,15,2,2,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747233836-2-15-2-2-6-0,1,1700747232862,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747233836-2-15-2-2-6-0/1700747232862-2-15-2-2-6-0.jpg,6,Surprise,2,Fear,0.05956381,0.52842563,False,True,0.02987956,0.27866337,0.52842563,0.038348712,0.028705543,0.036413413,0.05956381
1700747233836-2-15-2-2-6-1,1700747233836-2-15-2-2-6-1-01,1700747233836-2-15-2-2-6,1700747233836,2,15,2,2,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747233836-2-15-2-2-6-1,1,1700747232862,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747233836-2-15-2-2-6-1/1700747232862-2-15-2-2-6-1.jpg,6,Surprise,2,Fear,0.14650151,0.5899022,False,True,0.031308725,0.1157694,0.5899022,0.049891986,0.035695713,0.030930404,0.14650151
1700747235785-2-15-2-3-2-0,1700747235785-2-15-2-3-2-0-01,1700747235785-2-15-2-3-2,1700747235785,2,15,2,3,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700747235785-2-15-2-3-2-0,1,1700747234855,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700747235785-2-15-2-3-2-0/1700747234855-2-15-2-3-2-0.jpg,2,Fear,5,Sadness,0.00989718,0.8189962,False,True,0.06883264,0.051070284,0.00989718,0.010525083,0.03148954,0.8189962,0.00918898
1700747235785-2-15-2-3-2-1,1700747235785-2-15-2-3-2-1-01,1700747235785-2-15-2-3-2,1700747235785,2,15,2,3,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700747235785-2-15-2-3-2-1,1,1700747234855,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700747235785-2-15-2-3-2-1/1700747234855-2-15-2-3-2-1.jpg,2,Fear,5,Sadness,0.020989617,0.595345,False,True,0.13663016,0.046391744,0.020989617,0.033705767,0.14504765,0.595345,0.021890039
1700747237919-2-15-2-4-1-0,1700747237919-2-15-2-4-1-0-01,1700747237919-2-15-2-4-1,1700747237919,2,15,2,4,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700747237919-2-15-2-4-1-0,1,1700747236905,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700747237919-2-15-2-4-1-0/1700747236905-2-15-2-4-1-0.jpg,1,Disgust,5,Sadness,0.026386878,0.85605633,False,True,0.0706152,0.026386878,0.0064666853,0.007173282,0.02554753,0.85605633,0.0077541005
1700747237919-2-15-2-4-1-1,1700747237919-2-15-2-4-1-1-01,1700747237919-2-15-2-4-1,1700747237919,2,15,2,4,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700747237919-2-15-2-4-1-1,1,1700747236905,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700747237919-2-15-2-4-1-1/1700747236905-2-15-2-4-1-1.jpg,1,Disgust,5,Sadness,0.028528532,0.7436946,False,False,0.10707856,0.028528532,0.011060407,0.014228819,0.080899276,0.7436946,0.014509813
1700747240521-2-15-2-5-1-0,1700747240521-2-15-2-5-1-0-01,1700747240521-2-15-2-5-1,1700747240521,2,15,2,5,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700747240521-2-15-2-5-1-0,1,1700747239547,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700747240521-2-15-2-5-1-0/1700747239547-2-15-2-5-1-0.jpg,1,Disgust,5,Sadness,0.073658764,0.6754712,False,False,0.17134249,0.073658764,0.018066477,0.013349436,0.029659113,0.6754712,0.018452408
1700747240521-2-15-2-5-1-1,1700747240521-2-15-2-5-1-1-01,1700747240521-2-15-2-5-1,1700747240521,2,15,2,5,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700747240521-2-15-2-5-1-1,1,1700747239547,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700747240521-2-15-2-5-1-1/1700747239547-2-15-2-5-1-1.jpg,1,Disgust,0,Anger,0.05798374,0.34936213,False,False,0.34936213,0.05798374,0.046170864,0.26911208,0.14919803,0.09291279,0.035260364
1700747244029-2-15-2-6-2-0,1700747244029-2-15-2-6-2-0-01,1700747244029-2-15-2-6-2,1700747244029,2,15,2,6,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700747244029-2-15-2-6-2-0,1,1700747243055,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700747244029-2-15-2-6-2-0/1700747243055-2-15-2-6-2-0.jpg,2,Fear,5,Sadness,0.013404207,0.8004278,False,True,0.068027124,0.07015935,0.013404207,0.010629186,0.028274475,0.8004278,0.0090779355
1700747244029-2-15-2-6-2-1,1700747244029-2-15-2-6-2-1-01,1700747244029-2-15-2-6-2,1700747244029,2,15,2,6,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700747244029-2-15-2-6-2-1,1,1700747243055,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700747244029-2-15-2-6-2-1/1700747243055-2-15-2-6-2-1.jpg,2,Fear,5,Sadness,0.04199038,0.455097,False,False,0.15429237,0.085326746,0.04199038,0.029002277,0.20945275,0.455097,0.024838407
1700747244934-2-15-2-7-4-0,1700747244934-2-15-2-7-4-0-01,1700747244934-2-15-2-7-4,1700747244934,2,15,2,7,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700747244934-2-15-2-7-4-0,1,1700747244424,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700747244934-2-15-2-7-4-0/1700747244424-2-15-2-7-4-0.jpg,4,Neutral,2,Fear,0.030293213,0.5629294,False,False,0.029141007,0.24495608,0.5629294,0.04867056,0.030293213,0.03602653,0.047983248
1700747244934-2-15-2-7-4-1,1700747244934-2-15-2-7-4-1-01,1700747244934-2-15-2-7-4,1700747244934,2,15,2,7,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700747244934-2-15-2-7-4-1,1,1700747244424,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700747244934-2-15-2-7-4-1/1700747244424-2-15-2-7-4-1.jpg,4,Neutral,2,Fear,0.1782201,0.27162018,False,True,0.10270503,0.23793967,0.27162018,0.06529172,0.1782201,0.0878941,0.056329206
1700747248666-2-15-2-8-6-0,1700747248666-2-15-2-8-6-0-01,1700747248666-2-15-2-8-6,1700747248666,2,15,2,8,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747248666-2-15-2-8-6-0,1,1700747247705,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747248666-2-15-2-8-6-0/1700747247705-2-15-2-8-6-0.jpg,6,Surprise,4,Neutral,0.023148116,0.3461314,False,True,0.19666933,0.15177868,0.065087825,0.035612617,0.3461314,0.181572,0.023148116
1700747248666-2-15-2-8-6-1,1700747248666-2-15-2-8-6-1-01,1700747248666-2-15-2-8-6,1700747248666,2,15,2,8,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747248666-2-15-2-8-6-1,1,1700747247705,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747248666-2-15-2-8-6-1/1700747247705-2-15-2-8-6-1.jpg,6,Surprise,2,Fear,0.12560709,0.7695257,False,True,0.00982657,0.03242276,0.7695257,0.028872697,0.021146204,0.012598995,0.12560709
1700747250542-2-15-2-9-6-0,1700747250542-2-15-2-9-6-0-01,1700747250542-2-15-2-9-6,1700747250542,2,15,2,9,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747250542-2-15-2-9-6-0,1,1700747249572,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747250542-2-15-2-9-6-0/1700747249572-2-15-2-9-6-0.jpg,6,Surprise,5,Sadness,0.016574008,0.6335956,False,False,0.15553875,0.049320217,0.021186318,0.014217695,0.109567426,0.6335956,0.016574008
1700747250542-2-15-2-9-6-1,1700747250542-2-15-2-9-6-1-01,1700747250542-2-15-2-9-6,1700747250542,2,15,2,9,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747250542-2-15-2-9-6-1,1,1700747249572,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747250542-2-15-2-9-6-1/1700747249572-2-15-2-9-6-1.jpg,6,Surprise,4,Neutral,0.033336904,0.515898,False,False,0.14336064,0.09200669,0.04751711,0.04433931,0.515898,0.12354139,0.033336904
1700747253760-2-15-2-10-2-0,1700747253760-2-15-2-10-2-0-01,1700747253760-2-15-2-10-2,1700747253760,2,15,2,10,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700747253760-2-15-2-10-2-0,1,1700747252797,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700747253760-2-15-2-10-2-0/1700747252797-2-15-2-10-2-0.jpg,2,Fear,1,Disgust,0.37690902,0.39738974,False,True,0.04601396,0.39738974,0.37690902,0.08493668,0.031759042,0.03245044,0.030541116
1700747253760-2-15-2-10-2-1,1700747253760-2-15-2-10-2-1-01,1700747253760-2-15-2-10-2,1700747253760,2,15,2,10,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700747253760-2-15-2-10-2-1,1,1700747252797,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700747253760-2-15-2-10-2-1/1700747252797-2-15-2-10-2-1.jpg,2,Fear,1,Disgust,0.17923066,0.5883724,False,True,0.061711736,0.5883724,0.17923066,0.060436904,0.03190034,0.04681796,0.03153008
1700747345899-2-15-3-0-4-0,1700747345899-2-15-3-0-4-0-01,1700747345899-2-15-3-0-4,1700747345899,2,15,3,0,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700747345899-2-15-3-0-4-0,1,1700747345192,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700747345899-2-15-3-0-4-0/1700747345192-2-15-3-0-4-0.jpg,4,Neutral,5,Sadness,0.074262634,0.7164327,False,True,0.12141928,0.045194488,0.016453894,0.012171657,0.074262634,0.7164327,0.014065314
1700747345899-2-15-3-0-4-1,1700747345899-2-15-3-0-4-1-01,1700747345899-2-15-3-0-4,1700747345899,2,15,3,0,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700747345899-2-15-3-0-4-1,1,1700747345192,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700747345899-2-15-3-0-4-1/1700747345192-2-15-3-0-4-1.jpg,4,Neutral,4,Neutral,0.520372,0.520372,True,True,0.14452316,0.092103645,0.046222065,0.042556383,0.520372,0.11965799,0.034564752
1700747349332-2-15-3-1-1-0,1700747349332-2-15-3-1-1-0-01,1700747349332-2-15-3-1-1,1700747349332,2,15,3,1,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700747349332-2-15-3-1-1-0,1,1700747348395,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700747349332-2-15-3-1-1-0/1700747348395-2-15-3-1-1-0.jpg,1,Disgust,3,Happiness,0.024617387,0.8834661,False,False,0.01893299,0.024617387,0.026431289,0.8834661,0.028367635,0.010147853,0.008036635
1700747349332-2-15-3-1-1-1,1700747349332-2-15-3-1-1-1-01,1700747349332-2-15-3-1-1,1700747349332,2,15,3,1,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700747349332-2-15-3-1-1-1,1,1700747348395,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700747349332-2-15-3-1-1-1/1700747348395-2-15-3-1-1-1.jpg,1,Disgust,3,Happiness,0.019734913,0.908443,False,False,0.015760114,0.019734913,0.017720666,0.908443,0.023478908,0.009193706,0.0056685894
1700747349900-2-15-3-2-0-0,1700747349900-2-15-3-2-0-0-01,1700747349900-2-15-3-2-0,1700747349900,2,15,3,2,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1700747349900-2-15-3-2-0-0,1,1700747349360,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1700747349900-2-15-3-2-0-0/1700747349360-2-15-3-2-0-0.jpg,0,Anger,1,Disgust,0.08181353,0.49648598,False,True,0.08181353,0.49648598,0.19412561,0.12110541,0.04233494,0.042311702,0.021822851
1700747349900-2-15-3-2-0-1,1700747349900-2-15-3-2-0-1-01,1700747349900-2-15-3-2-0,1700747349900,2,15,3,2,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1700747349900-2-15-3-2-0-1,1,1700747349360,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1700747349900-2-15-3-2-0-1/1700747349360-2-15-3-2-0-1.jpg,0,Anger,2,Fear,0.089254126,0.34407827,False,True,0.089254126,0.15989067,0.34407827,0.13226967,0.15541363,0.059596997,0.059496656
1700747352492-2-15-3-3-6-0,1700747352492-2-15-3-3-6-0-01,1700747352492-2-15-3-3-6,1700747352492,2,15,3,3,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747352492-2-15-3-3-6-0,1,1700747351531,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747352492-2-15-3-3-6-0/1700747351531-2-15-3-3-6-0.jpg,6,Surprise,4,Neutral,0.041251507,0.5335143,False,True,0.12696983,0.09012404,0.057828806,0.060326543,0.5335143,0.089984916,0.041251507
1700747352492-2-15-3-3-6-1,1700747352492-2-15-3-3-6-1-01,1700747352492-2-15-3-3-6,1700747352492,2,15,3,3,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747352492-2-15-3-3-6-1,1,1700747351531,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747352492-2-15-3-3-6-1/1700747351531-2-15-3-3-6-1.jpg,6,Surprise,4,Neutral,0.053855825,0.4639219,False,True,0.14484873,0.11351821,0.064580634,0.06542041,0.4639219,0.09385433,0.053855825
1700747359928-2-15-3-7-5-0,1700747359928-2-15-3-7-5-0-01,1700747359928-2-15-3-7-5,1700747359928,2,15,3,7,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700747359928-2-15-3-7-5-0,1,1700747359398,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700747359928-2-15-3-7-5-0/1700747359398-2-15-3-7-5-0.jpg,5,Sadness,2,Fear,0.027749447,0.71933055,False,True,0.023289,0.08497111,0.71933055,0.038235266,0.044857804,0.027749447,0.061566725
1700747359928-2-15-3-7-5-1,1700747359928-2-15-3-7-5-1-01,1700747359928-2-15-3-7-5,1700747359928,2,15,3,7,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700747359928-2-15-3-7-5-1,1,1700747359398,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700747359928-2-15-3-7-5-1/1700747359398-2-15-3-7-5-1.jpg,5,Sadness,2,Fear,0.045999195,0.4791478,False,True,0.06193511,0.11274717,0.4791478,0.08871535,0.1267829,0.045999195,0.084672436
1700747368098-2-15-3-11-3-0,1700747368098-2-15-3-11-3-0-01,1700747368098-2-15-3-11-3,1700747368098,2,15,3,11,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700747368098-2-15-3-11-3-0,1,1700747367429,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700747368098-2-15-3-11-3-0/1700747367429-2-15-3-11-3-0.jpg,3,Happiness,1,Disgust,0.082975686,0.36902794,False,True,0.31167486,0.36902794,0.09884195,0.082975686,0.057937734,0.06320134,0.016340422
1700747368098-2-15-3-11-3-1,1700747368098-2-15-3-11-3-1-01,1700747368098-2-15-3-11-3,1700747368098,2,15,3,11,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700747368098-2-15-3-11-3-1,1,1700747367429,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700747368098-2-15-3-11-3-1/1700747367429-2-15-3-11-3-1.jpg,3,Happiness,3,Happiness,0.7451671,0.7451671,True,True,0.04747042,0.0335499,0.048885852,0.7451671,0.08456332,0.019015014,0.021348478
1700747372332-2-15-3-13-6-0,1700747372332-2-15-3-13-6-0-01,1700747372332-2-15-3-13-6,1700747372332,2,15,3,13,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747372332-2-15-3-13-6-0,1,1700747371426,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747372332-2-15-3-13-6-0/1700747371426-2-15-3-13-6-0.jpg,6,Surprise,4,Neutral,0.024260387,0.311558,False,False,0.1828833,0.103939705,0.05551702,0.026849987,0.311558,0.29499158,0.024260387
1700747372332-2-15-3-13-6-1,1700747372332-2-15-3-13-6-1-01,1700747372332-2-15-3-13-6,1700747372332,2,15,3,13,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747372332-2-15-3-13-6-1,1,1700747371426,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747372332-2-15-3-13-6-1/1700747371426-2-15-3-13-6-1.jpg,6,Surprise,4,Neutral,0.041157447,0.529172,False,False,0.13114214,0.09374071,0.0532533,0.054988038,0.529172,0.09654637,0.041157447
1700747374991-2-15-3-14-4-0,1700747374991-2-15-3-14-4-0-01,1700747374991-2-15-3-14-4,1700747374991,2,15,3,14,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700747374991-2-15-3-14-4-0,1,1700747374030,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700747374991-2-15-3-14-4-0/1700747374030-2-15-3-14-4-0.jpg,4,Neutral,4,Neutral,0.33281443,0.33281443,True,True,0.21546397,0.069598086,0.03415308,0.027248284,0.33281443,0.2992943,0.021427821
1700747374991-2-15-3-14-4-1,1700747374991-2-15-3-14-4-1-01,1700747374991-2-15-3-14-4,1700747374991,2,15,3,14,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700747374991-2-15-3-14-4-1,1,1700747374030,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1700747374991-2-15-3-14-4-1/1700747374030-2-15-3-14-4-1.jpg,4,Neutral,4,Neutral,0.49306116,0.49306116,True,True,0.14668435,0.08112052,0.04469392,0.0423971,0.49306116,0.16456121,0.027481748
1700747376723-2-15-3-15-5-0,1700747376723-2-15-3-15-5-0-01,1700747376723-2-15-3-15-5,1700747376723,2,15,3,15,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700747376723-2-15-3-15-5-0,1,1700747375756,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700747376723-2-15-3-15-5-0/1700747375756-2-15-3-15-5-0.jpg,5,Sadness,5,Sadness,0.69560486,0.69560486,True,True,0.122053325,0.07041031,0.01993349,0.013202299,0.06582825,0.69560486,0.012967413
1700747376723-2-15-3-15-5-1,1700747376723-2-15-3-15-5-1-01,1700747376723-2-15-3-15-5,1700747376723,2,15,3,15,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700747376723-2-15-3-15-5-1,1,1700747375756,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700747376723-2-15-3-15-5-1/1700747375756-2-15-3-15-5-1.jpg,5,Sadness,5,Sadness,0.88548017,0.88548017,True,True,0.0507926,0.023081586,0.004098972,0.0057529737,0.025191993,0.88548017,0.0056016315
1700747378458-2-15-3-16-2-0,1700747378458-2-15-3-16-2-0-01,1700747378458-2-15-3-16-2,1700747378458,2,15,3,16,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700747378458-2-15-3-16-2-0,1,1700747377495,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700747378458-2-15-3-16-2-0/1700747377495-2-15-3-16-2-0.jpg,2,Fear,5,Sadness,0.0049233963,0.87865686,False,True,0.05500454,0.024727896,0.0049233963,0.0061491183,0.024605582,0.87865686,0.0059326985
1700747378458-2-15-3-16-2-1,1700747378458-2-15-3-16-2-1-01,1700747378458-2-15-3-16-2,1700747378458,2,15,3,16,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700747378458-2-15-3-16-2-1,1,1700747377495,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700747378458-2-15-3-16-2-1/1700747377495-2-15-3-16-2-1.jpg,2,Fear,5,Sadness,0.011262612,0.75622153,False,True,0.09860359,0.034762982,0.011262612,0.01433368,0.070957966,0.75622153,0.01385769
1700747380059-2-15-3-17-3-0,1700747380059-2-15-3-17-3-0-01,1700747380059-2-15-3-17-3,1700747380059,2,15,3,17,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700747380059-2-15-3-17-3-0,1,1700747379459,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700747380059-2-15-3-17-3-0/1700747379459-2-15-3-17-3-0.jpg,3,Happiness,2,Fear,0.031048855,0.7483126,False,True,0.014869196,0.10522492,0.7483126,0.031048855,0.023218868,0.023186583,0.054138973
1700747380059-2-15-3-17-3-1,1700747380059-2-15-3-17-3-1-01,1700747380059-2-15-3-17-3,1700747380059,2,15,3,17,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700747380059-2-15-3-17-3-1,1,1700747379459,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1700747380059-2-15-3-17-3-1/1700747379459-2-15-3-17-3-1.jpg,3,Happiness,2,Fear,0.04034181,0.5918585,False,True,0.03228553,0.18837896,0.5918585,0.04034181,0.04054273,0.050426755,0.056165732
1700747382885-2-15-3-18-1-0,1700747382885-2-15-3-18-1-0-01,1700747382885-2-15-3-18-1,1700747382885,2,15,3,18,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700747382885-2-15-3-18-1-0,1,1700747381923,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700747382885-2-15-3-18-1-0/1700747381923-2-15-3-18-1-0.jpg,1,Disgust,3,Happiness,0.024731165,0.88609004,False,False,0.01973558,0.024731165,0.024785021,0.88609004,0.027375318,0.01001809,0.007264808
1700747382885-2-15-3-18-1-1,1700747382885-2-15-3-18-1-1-01,1700747382885-2-15-3-18-1,1700747382885,2,15,3,18,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700747382885-2-15-3-18-1-1,1,1700747381923,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1700747382885-2-15-3-18-1-1/1700747381923-2-15-3-18-1-1.jpg,1,Disgust,3,Happiness,0.020235302,0.9125211,False,False,0.015554708,0.020235302,0.01630229,0.9125211,0.021393038,0.009520265,0.0044732518
1700747384624-2-15-3-19-6-0,1700747384624-2-15-3-19-6-0-01,1700747384624-2-15-3-19-6,1700747384624,2,15,3,19,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747384624-2-15-3-19-6-0,1,1700747383650,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747384624-2-15-3-19-6-0/1700747383650-2-15-3-19-6-0.jpg,6,Surprise,6,Surprise,0.91099524,0.91099524,True,False,0.002669401,0.0053851074,0.06710701,0.0031933333,0.0056808977,0.0049689766,0.91099524
1700747384624-2-15-3-19-6-1,1700747384624-2-15-3-19-6-1-01,1700747384624-2-15-3-19-6,1700747384624,2,15,3,19,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747384624-2-15-3-19-6-1,1,1700747383650,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1700747384624-2-15-3-19-6-1/1700747383650-2-15-3-19-6-1.jpg,6,Surprise,6,Surprise,0.86863905,0.86863905,True,False,0.003055165,0.0066904966,0.10410887,0.0047277147,0.0070870323,0.0056916126,0.86863905
1700747386351-2-15-3-20-2-0,1700747386351-2-15-3-20-2-0-01,1700747386351-2-15-3-20-2,1700747386351,2,15,3,20,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700747386351-2-15-3-20-2-0,1,1700747385488,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700747386351-2-15-3-20-2-0/1700747385488-2-15-3-20-2-0.jpg,2,Fear,4,Neutral,0.059757918,0.5131249,False,True,0.14457706,0.100099735,0.059757918,0.061010577,0.5131249,0.09110937,0.030320434
1700747386351-2-15-3-20-2-1,1700747386351-2-15-3-20-2-1-01,1700747386351-2-15-3-20-2,1700747386351,2,15,3,20,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700747386351-2-15-3-20-2-1,1,1700747385488,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1700747386351-2-15-3-20-2-1/1700747385488-2-15-3-20-2-1.jpg,2,Fear,2,Fear,0.30824822,0.30824822,True,True,0.07936995,0.2564576,0.30824822,0.21585175,0.060686126,0.039269492,0.040116888
1700747514980-2-15-4-1-5-0,1700747514980-2-15-4-1-5-0-01,1700747514980-2-15-4-1-5,1700747514980,2,15,4,1,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700747514980-2-15-4-1-5-0,1,1700747514006,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1700747514980-2-15-4-1-5-0/1700747514006-2-15-4-1-5-0.jpg,5,Sadness,3,Happiness,0.0101954425,0.88841426,False,True,0.01902945,0.020761082,0.024220277,0.88841426,0.029750424,0.0101954425,0.007629158
