reenactment_id,split,sequence_timestamp,participant_id,level_id,emoji_id,true_label_id,true_label,image,target_emotion,model_probability,label_1,label_2,label_3,success_labeler_1,success_labeler_2,success_labeler_3,agreement,include_in_dataset
1701087210632-0-24-1-6-3,train,1701087210632,24,1,6,3,Happiness,1701087210632.png,Happiness,0.9282,Happiness,Happiness,Happiness,1,1,1,3,1
1701087212205-0-24-1-7-5,train,1701087212205,24,1,7,5,Sadness,1701087212205.png,Sadness,0.3379,Sadness,Sadness,Anger,1,1,0,2,1
1701087215061-0-24-1-8-3,train,1701087215061,24,1,8,3,Happiness,1701087215061.png,Happiness,0.8513,Happiness,Happiness,Happiness,1,1,1,3,1
1701087284069-0-24-2-0-4,train,1701087284069,24,2,0,4,Neutral,1701087284069.png,Neutral,0.5403,Happiness,Neutral,Neutral,0,1,1,2,1
1701087298299-0-24-2-6-2,train,1701087298299,24,2,6,2,Fear,1701087298299.png,Fear,0.2439,Fear,Fear,Fear,1,1,1,3,1
1701087302389-0-24-2-7-4,train,1701087302389,24,2,7,4,Neutral,1701087302389.png,Neutral,0.4786,Neutral,Neutral,Neutral,1,1,1,3,1
1701087303940-0-24-2-8-6,train,1701087303940,24,2,8,6,Surprise,1701087303940.png,Surprise,0.6385,Surprise,Surprise,Surprise,1,1,1,3,1
1701087305999-0-24-2-9-6,train,1701087305999,24,2,9,6,Surprise,1701087305999.png,Surprise,0.4697,Surprise,Fear,Surprise,1,0,1,2,1
1701087311568-0-24-2-11-4,train,1701087311568,24,2,11,4,Neutral,1701087311568.png,Neutral,0.4879,Neutral,Neutral,Neutral,1,1,1,3,1
1701087396342-0-24-3-0-4,train,1701087396342,24,3,0,4,Neutral,1701087396342.png,Neutral,0.4971,Neutral,Neutral,Neutral,1,1,1,3,1
1701087401006-0-24-3-2-0,train,1701087401006,24,3,2,0,Anger,1701087401006.png,Anger,0.3634,Anger,Anger,Anger,1,1,1,3,1
1701087405297-0-24-3-4-3,train,1701087405297,24,3,4,3,Happiness,1701087405297.png,Happiness,0.8355,Happiness,Happiness,Happiness,1,1,1,3,1
1701087413830-0-24-3-8-0,train,1701087413830,24,3,8,0,Anger,1701087413830.png,Anger,0.1792,Sadness,Anger,Anger,0,1,1,2,1
1701087416827-0-24-3-10-0,train,1701087416827,24,3,10,0,Anger,1701087416827.png,Anger,0.387,Anger,Anger,Anger,1,1,1,3,1
1701087419458-0-24-3-11-3,train,1701087419458,24,3,11,3,Happiness,1701087419458.png,Happiness,0.8433,Happiness,Happiness,Happiness,1,1,1,3,1
1701087420756-0-24-3-12-4,train,1701087420756,24,3,12,4,Neutral,1701087420756.png,Neutral,0.4285,Neutral,Neutral,Neutral,1,1,1,3,1
1701087423258-0-24-3-13-6,train,1701087423258,24,3,13,6,Surprise,1701087423258.png,Surprise,0.7373,Surprise,Fear,Surprise,1,0,1,2,1
1701087424724-0-24-3-14-4,train,1701087424724,24,3,14,4,Neutral,1701087424724.png,Neutral,0.4651,Neutral,Neutral,Neutral,1,1,1,3,1
1701087427827-0-24-3-15-5,train,1701087427827,24,3,15,5,Sadness,1701087427827.png,Sadness,0.0782,Sadness,Sadness,Sadness,1,1,1,3,1
1701087431810-0-24-3-17-3,train,1701087431810,24,3,17,3,Happiness,1701087431810.png,Happiness,0.9183,Happiness,Happiness,Happiness,1,1,1,3,1
1701087435684-0-24-3-19-6,train,1701087435684,24,3,19,6,Surprise,1701087435684.png,Surprise,0.8951,Surprise,Surprise,Surprise,1,1,1,3,1
1701087597572-0-24-4-1-5,train,1701087597572,24,4,1,5,Sadness,1701087597572.png,Sadness,0.1422,Fear,Sadness,Sadness,0,1,1,2,1
1701087599318-0-24-4-2-4,train,1701087599318,24,4,2,4,Neutral,1701087599318.png,Neutral,0.4448,Neutral,Neutral,Neutral,1,1,1,3,1
1701087600576-0-24-4-3-6,train,1701087600576,24,4,3,6,Surprise,1701087600576.png,Surprise,0.6495,Surprise,Fear,Surprise,1,0,1,2,1
1701087602946-0-24-4-4-4,train,1701087602946,24,4,4,4,Neutral,1701087602946.png,Neutral,0.4908,Neutral,Neutral,Neutral,1,1,1,3,1
1701087604671-0-24-4-5-4,train,1701087604671,24,4,5,4,Neutral,1701087604671.png,Neutral,0.4816,Neutral,Neutral,Neutral,1,1,1,3,1
1701087606104-0-24-4-6-3,train,1701087606104,24,4,6,3,Happiness,1701087606104.png,Happiness,0.8694,Happiness,Happiness,Happiness,1,1,1,3,1
1701087611416-0-24-4-9-2,train,1701087611416,24,4,9,2,Fear,1701087611416.png,Fear,0.8186,Fear,Fear,Fear,1,1,1,3,1
1701087614475-0-24-4-11-3,train,1701087614475,24,4,11,3,Happiness,1701087614475.png,Happiness,0.9471,Happiness,Happiness,Happiness,1,1,1,3,1
1701087616815-0-24-4-12-1,train,1701087616815,24,4,12,1,Disgust,1701087616815.png,Disgust,0.9474,Fear,Disgust,Disgust,0,1,1,2,1
1701087618852-0-24-4-13-3,train,1701087618852,24,4,13,3,Happiness,1701087618852.png,Happiness,0.8842,Happiness,Happiness,Happiness,1,1,1,3,1
1701087622004-0-24-4-15-1,train,1701087622004,24,4,15,1,Disgust,1701087622004.png,Disgust,0.951,Disgust,Disgust,Fear,1,1,0,2,1
1701087623549-0-24-4-16-2,train,1701087623549,24,4,16,2,Fear,1701087623549.png,Fear,0.1724,Neutral,Fear,Fear,0,1,1,2,1
1701087625068-0-24-4-17-5,train,1701087625068,24,4,17,5,Sadness,1701087625068.png,Sadness,0.2183,Sadness,Sadness,Disgust,1,1,0,2,1
1701087627595-0-24-4-18-4,train,1701087627595,24,4,18,4,Neutral,1701087627595.png,Neutral,0.4682,Neutral,Neutral,Neutral,1,1,1,3,1
1701087628526-0-24-4-19-6,train,1701087628526,24,4,19,6,Surprise,1701087628526.png,Surprise,0.6397,Surprise,Surprise,Surprise,1,1,1,3,1
1701087630998-0-24-4-20-5,train,1701087630998,24,4,20,5,Sadness,1701087630998.png,Sadness,0.4313,Sadness,Sadness,Sadness,1,1,1,3,1
1701087636407-0-24-4-23-2,train,1701087636407,24,4,23,2,Fear,1701087636407.png,Fear,0.5815,Surprise,Fear,Fear,0,1,1,2,1
1701087638139-0-24-4-24-3,train,1701087638139,24,4,24,3,Happiness,1701087638139.png,Happiness,0.9094,Happiness,Happiness,Happiness,1,1,1,3,1
1701087638925-0-24-4-25-2,train,1701087638925,24,4,25,2,Fear,1701087638925.png,Fear,0.1616,Fear,Fear,Fear,1,1,1,3,1
1701087641290-0-24-4-26-1,train,1701087641290,24,4,26,1,Disgust,1701087641290.png,Disgust,0.9536,Disgust,Disgust,Disgust,1,1,1,3,1
1701087642989-0-24-4-27-6,train,1701087642989,24,4,27,6,Surprise,1701087642989.png,Surprise,0.8525,Surprise,Surprise,Surprise,1,1,1,3,1
1701090900762-0-25-1-2-3,train,1701090900762,25,1,2,3,Happiness,1701090900762.png,Happiness,0.9618,Happiness,Happiness,Happiness,1,1,1,3,1
1701090908417-0-25-1-5-5,train,1701090908417,25,1,5,5,Sadness,1701090908417.png,Sadness,0.5377,Sadness,Sadness,Disgust,1,1,0,2,1
1701090910740-0-25-1-6-3,train,1701090910740,25,1,6,3,Happiness,1701090910740.png,Happiness,0.8664,Happiness,Happiness,Happiness,1,1,1,3,1
1701090913255-0-25-1-7-5,train,1701090913255,25,1,7,5,Sadness,1701090913255.png,Sadness,0.3274,Neutral,Sadness,Sadness,0,1,1,2,1
1701090915636-0-25-1-8-3,train,1701090915636,25,1,8,3,Happiness,1701090915636.png,Happiness,0.8704,Happiness,Fear,Happiness,1,0,1,2,1
1701090983779-0-25-2-0-4,train,1701090983779,25,2,0,4,Neutral,1701090983779.png,Neutral,0.3921,Neutral,Neutral,Neutral,1,1,1,3,1
1701090989523-0-25-2-2-6,train,1701090989523,25,2,2,6,Surprise,1701090989523.png,Surprise,0.7773,Surprise,Surprise,Happiness,1,1,0,2,1
1701090990821-0-25-2-3-2,train,1701090990821,25,2,3,2,Fear,1701090990821.png,Fear,0.4316,Neutral,Fear,Fear,0,1,1,2,1
1701090996306-0-25-2-5-1,train,1701090996306,25,2,5,1,Disgust,1701090996306.png,Disgust,0.9094,Neutral,Disgust,Disgust,0,1,1,2,1
1701090998411-0-25-2-6-2,train,1701090998411,25,2,6,2,Fear,1701090998411.png,Fear,0.5158,Neutral,Fear,Fear,0,1,1,2,1
1701091001022-0-25-2-7-4,train,1701091001022,25,2,7,4,Neutral,1701091001022.png,Neutral,0.5556,Neutral,Neutral,Neutral,1,1,1,3,1
1701091004494-0-25-2-8-6,train,1701091004494,25,2,8,6,Surprise,1701091004494.png,Surprise,0.8042,Surprise,Surprise,Surprise,1,1,1,3,1
1701091007119-0-25-2-9-6,train,1701091007119,25,2,9,6,Surprise,1701091007119.png,Surprise,0.9171,Surprise,Surprise,Surprise,1,1,1,3,1
1701091008703-0-25-2-10-2,train,1701091008703,25,2,10,2,Fear,1701091008703.png,Fear,0.3949,Fear,Surprise,Fear,1,0,1,2,1
1701091010939-0-25-2-11-4,train,1701091010939,25,2,11,4,Neutral,1701091010939.png,Neutral,0.4591,Neutral,Neutral,Neutral,1,1,1,3,1
1701091100718-0-25-3-0-4,train,1701091100718,25,3,0,4,Neutral,1701091100718.png,Neutral,0.4482,Neutral,Neutral,Neutral,1,1,1,3,1
1701091104451-0-25-3-2-0,train,1701091104451,25,3,2,0,Anger,1701091104451.png,Anger,0.3196,Anger,Anger,Anger,1,1,1,3,1
1701091106118-0-25-3-3-6,train,1701091106118,25,3,3,6,Surprise,1701091106118.png,Surprise,0.7576,Surprise,Surprise,Surprise,1,1,1,3,1
1701091107905-0-25-3-4-3,train,1701091107905,25,3,4,3,Happiness,1701091107905.png,Happiness,0.9447,Happiness,Happiness,Happiness,1,1,1,3,1
1701091109837-0-25-3-5-2,train,1701091109837,25,3,5,2,Fear,1701091109837.png,Fear,0.1292,Fear,Fear,Fear,1,1,1,3,1
1701091112114-0-25-3-6-5,train,1701091112114,25,3,6,5,Sadness,1701091112114.png,Sadness,0.2657,Neutral,Sadness,Sadness,0,1,1,2,1
1701091116536-0-25-3-8-0,train,1701091116536,25,3,8,0,Anger,1701091116536.png,Anger,0.4797,Anger,Anger,Anger,1,1,1,3,1
1701091119011-0-25-3-9-1,train,1701091119011,25,3,9,1,Disgust,1701091119011.png,Disgust,0.8939,Disgust,Fear,Disgust,1,0,1,2,1
1701091122339-0-25-3-11-3,train,1701091122339,25,3,11,3,Happiness,1701091122339.png,Happiness,0.9405,Happiness,Happiness,Happiness,1,1,1,3,1
1701091123703-0-25-3-12-4,train,1701091123703,25,3,12,4,Neutral,1701091123703.png,Neutral,0.5124,Neutral,Neutral,Neutral,1,1,1,3,1
1701091126207-0-25-3-13-6,train,1701091126207,25,3,13,6,Surprise,1701091126207.png,Surprise,0.4963,Surprise,Surprise,Surprise,1,1,1,3,1
1701091129107-0-25-3-14-4,train,1701091129107,25,3,14,4,Neutral,1701091129107.png,Neutral,0.3888,Neutral,Neutral,Neutral,1,1,1,3,1
1701091130978-0-25-3-15-5,train,1701091130978,25,3,15,5,Sadness,1701091130978.png,Sadness,0.3882,Sadness,Sadness,Sadness,1,1,1,3,1
1701091132266-0-25-3-16-2,train,1701091132266,25,3,16,2,Fear,1701091132266.png,Fear,0.4471,Fear,Fear,Fear,1,1,1,3,1
1701091135134-0-25-3-17-3,train,1701091135134,25,3,17,3,Happiness,1701091135134.png,Happiness,0.986,Happiness,Happiness,Happiness,1,1,1,3,1
1701091136841-0-25-3-18-1,train,1701091136841,25,3,18,1,Disgust,1701091136841.png,Disgust,0.9258,Disgust,Anger,Disgust,1,0,1,2,1
1701091137831-0-25-3-19-6,train,1701091137831,25,3,19,6,Surprise,1701091137831.png,Surprise,0.8082,Surprise,Surprise,Surprise,1,1,1,3,1
1701091140174-0-25-3-20-2,train,1701091140174,25,3,20,2,Fear,1701091140174.png,Fear,0.1318,Fear,Fear,Disgust,1,1,0,2,1
1701091280708-0-25-4-0-1,train,1701091280708,25,4,0,1,Disgust,1701091280708.png,Disgust,0.8166,Disgust,Disgust,Disgust,1,1,1,3,1
1701091282500-0-25-4-1-5,train,1701091282500,25,4,1,5,Sadness,1701091282500.png,Sadness,0.3709,Sadness,Sadness,Sadness,1,1,1,3,1
1701091284665-0-25-4-2-4,train,1701091284665,25,4,2,4,Neutral,1701091284665.png,Neutral,0.5073,Neutral,Neutral,Neutral,1,1,1,3,1
1701091286156-0-25-4-3-6,train,1701091286156,25,4,3,6,Surprise,1701091286156.png,Surprise,0.7509,Surprise,Surprise,Surprise,1,1,1,3,1
1701091287847-0-25-4-4-4,train,1701091287847,25,4,4,4,Neutral,1701091287847.png,Neutral,0.5267,Neutral,Neutral,Neutral,1,1,1,3,1
1701091289459-0-25-4-5-4,train,1701091289459,25,4,5,4,Neutral,1701091289459.png,Neutral,0.4949,Neutral,Neutral,Neutral,1,1,1,3,1
1701091291841-0-25-4-6-3,train,1701091291841,25,4,6,3,Happiness,1701091291841.png,Happiness,0.878,Happiness,Happiness,Happiness,1,1,1,3,1
1701091293398-0-25-4-7-0,train,1701091293398,25,4,7,0,Anger,1701091293398.png,Anger,0.2475,Anger,Anger,Anger,1,1,1,3,1
1701091297196-0-25-4-9-2,train,1701091297196,25,4,9,2,Fear,1701091297196.png,Fear,0.2928,Fear,Fear,Fear,1,1,1,3,1
1701091300109-0-25-4-11-3,train,1701091300109,25,4,11,3,Happiness,1701091300109.png,Happiness,0.8236,Happiness,Happiness,Happiness,1,1,1,3,1
1701091304058-0-25-4-13-3,train,1701091304058,25,4,13,3,Happiness,1701091304058.png,Happiness,0.9877,Happiness,Happiness,Happiness,1,1,1,3,1
1701091307460-0-25-4-15-1,train,1701091307460,25,4,15,1,Disgust,1701091307460.png,Disgust,0.9052,Anger,Disgust,Disgust,0,1,1,2,1
1701091308687-0-25-4-16-2,train,1701091308687,25,4,16,2,Fear,1701091308687.png,Fear,0.1286,Disgust,Fear,Fear,0,1,1,2,1
1701091310540-0-25-4-17-5,train,1701091310540,25,4,17,5,Sadness,1701091310540.png,Sadness,0.3485,Sadness,Sadness,Sadness,1,1,1,3,1
1701091312292-0-25-4-18-4,train,1701091312292,25,4,18,4,Neutral,1701091312292.png,Neutral,0.5473,Neutral,Neutral,Neutral,1,1,1,3,1
1701091314405-0-25-4-19-6,train,1701091314405,25,4,19,6,Surprise,1701091314405.png,Surprise,0.73,Surprise,Surprise,Surprise,1,1,1,3,1
1701091316502-0-25-4-20-5,train,1701091316502,25,4,20,5,Sadness,1701091316502.png,Sadness,0.4682,Sadness,Sadness,Anger,1,1,0,2,1
1701091317423-0-25-4-21-6,train,1701091317423,25,4,21,6,Surprise,1701091317423.png,Surprise,0.8896,Surprise,Surprise,Surprise,1,1,1,3,1
1701091321073-0-25-4-23-2,train,1701091321073,25,4,23,2,Fear,1701091321073.png,Fear,0.3193,Disgust,Fear,Fear,0,1,1,2,1
1701091323219-0-25-4-24-3,train,1701091323219,25,4,24,3,Happiness,1701091323219.png,Happiness,0.9224,Happiness,Happiness,Happiness,1,1,1,3,1
1701091325431-0-25-4-25-2,train,1701091325431,25,4,25,2,Fear,1701091325431.png,Fear,0.2399,Fear,Fear,Fear,1,1,1,3,1
1701091327274-0-25-4-26-1,train,1701091327274,25,4,26,1,Disgust,1701091327274.png,Disgust,0.7119,Fear,Disgust,Disgust,0,1,1,2,1
1701091328267-0-25-4-27-6,train,1701091328267,25,4,27,6,Surprise,1701091328267.png,Surprise,0.6892,Surprise,Fear,Surprise,1,0,1,2,1
1701092560877-0-26-1-0-0,train,1701092560877,26,1,0,0,Anger,1701092560877.png,Anger,0.3921,Anger,Anger,Anger,1,1,1,3,1
1701092566237-0-26-1-2-3,train,1701092566237,26,1,2,3,Happiness,1701092566237.png,Happiness,0.64,Happiness,Happiness,Happiness,1,1,1,3,1
1701092571473-0-26-1-4-0,train,1701092571473,26,1,4,0,Anger,1701092571473.png,Anger,0.0773,Disgust,Anger,Anger,0,1,1,2,1
1701092576554-0-26-1-6-3,train,1701092576554,26,1,6,3,Happiness,1701092576554.png,Happiness,0.4869,Happiness,Happiness,Happiness,1,1,1,3,1
1701092581548-0-26-1-8-3,train,1701092581548,26,1,8,3,Happiness,1701092581548.png,Happiness,0.5017,Happiness,Happiness,Happiness,1,1,1,3,1
1701092651647-0-26-2-0-4,train,1701092651647,26,2,0,4,Neutral,1701092651647.png,Neutral,0.5563,Neutral,Neutral,Neutral,1,1,1,3,1
1701092656631-0-26-2-2-6,train,1701092656631,26,2,2,6,Surprise,1701092656631.png,Surprise,0.7161,Surprise,Surprise,Surprise,1,1,1,3,1
1701092665216-0-26-2-5-1,train,1701092665216,26,2,5,1,Disgust,1701092665216.png,Disgust,0.9266,Disgust,Disgust,Disgust,1,1,1,3,1
1701092667428-0-26-2-6-2,train,1701092667428,26,2,6,2,Fear,1701092667428.png,Fear,0.7883,Surprise,Fear,Fear,0,1,1,2,1
1701092669478-0-26-2-7-4,train,1701092669478,26,2,7,4,Neutral,1701092669478.png,Neutral,0.5684,Neutral,Neutral,Neutral,1,1,1,3,1
1701092672345-0-26-2-8-6,train,1701092672345,26,2,8,6,Surprise,1701092672345.png,Surprise,0.5754,Surprise,Surprise,Fear,1,1,0,2,1
1701092674853-0-26-2-9-6,train,1701092674853,26,2,9,6,Surprise,1701092674853.png,Surprise,0.4955,Surprise,Surprise,Surprise,1,1,1,3,1
1701092678929-0-26-2-11-4,train,1701092678929,26,2,11,4,Neutral,1701092678929.png,Neutral,0.6038,Neutral,Neutral,Neutral,1,1,1,3,1
1701092761432-0-26-3-0-4,train,1701092761432,26,3,0,4,Neutral,1701092761432.png,Neutral,0.4845,Neutral,Neutral,Neutral,1,1,1,3,1
1701092763620-0-26-3-1-1,train,1701092763620,26,3,1,1,Disgust,1701092763620.png,Disgust,0.9583,Disgust,Disgust,Disgust,1,1,1,3,1
1701092766619-0-26-3-2-0,train,1701092766619,26,3,2,0,Anger,1701092766619.png,Anger,0.1938,Anger,Anger,Anger,1,1,1,3,1
1701092769963-0-26-3-4-3,train,1701092769963,26,3,4,3,Happiness,1701092769963.png,Happiness,0.4741,Happiness,Happiness,Happiness,1,1,1,3,1
1701092778965-0-26-3-8-0,train,1701092778965,26,3,8,0,Anger,1701092778965.png,Anger,0.2904,Disgust,Anger,Anger,0,1,1,2,1
1701092782217-0-26-3-10-0,train,1701092782217,26,3,10,0,Anger,1701092782217.png,Anger,0.3518,Disgust,Anger,Anger,0,1,1,2,1
1701092785055-0-26-3-11-3,train,1701092785055,26,3,11,3,Happiness,1701092785055.png,Happiness,0.4216,Happiness,Happiness,Happiness,1,1,1,3,1
1701092786260-0-26-3-12-4,train,1701092786260,26,3,12,4,Neutral,1701092786260.png,Neutral,0.4389,Neutral,Neutral,Neutral,1,1,1,3,1
1701092788115-0-26-3-13-6,train,1701092788115,26,3,13,6,Surprise,1701092788115.png,Surprise,0.3925,Surprise,Surprise,Fear,1,1,0,2,1
1701092789851-0-26-3-14-4,train,1701092789851,26,3,14,4,Neutral,1701092789851.png,Neutral,0.5713,Neutral,Neutral,Neutral,1,1,1,3,1
1701092794824-0-26-3-16-2,train,1701092794824,26,3,16,2,Fear,1701092794824.png,Fear,0.4544,Surprise,Fear,Fear,0,1,1,2,1
1701092797053-0-26-3-17-3,train,1701092797053,26,3,17,3,Happiness,1701092797053.png,Happiness,0.6725,Happiness,Happiness,Happiness,1,1,1,3,1
1701092800949-0-26-3-19-6,train,1701092800949,26,3,19,6,Surprise,1701092800949.png,Surprise,0.3512,Surprise,Surprise,Surprise,1,1,1,3,1
1701092947353-0-26-4-0-1,train,1701092947353,26,4,0,1,Disgust,1701092947353.png,Disgust,0.9656,Fear,Disgust,Disgust,0,1,1,2,1
1701092950496-0-26-4-2-4,train,1701092950496,26,4,2,4,Neutral,1701092950496.png,Neutral,0.6182,Neutral,Neutral,Neutral,1,1,1,3,1
1701092952993-0-26-4-3-6,train,1701092952993,26,4,3,6,Surprise,1701092952993.png,Surprise,0.8659,Surprise,Surprise,Surprise,1,1,1,3,1
1701092954768-0-26-4-4-4,train,1701092954768,26,4,4,4,Neutral,1701092954768.png,Neutral,0.5942,Neutral,Neutral,Neutral,1,1,1,3,1
1701092956593-0-26-4-5-4,train,1701092956593,26,4,5,4,Neutral,1701092956593.png,Neutral,0.6528,Neutral,Neutral,Neutral,1,1,1,3,1
1701092957476-0-26-4-6-3,train,1701092957476,26,4,6,3,Happiness,1701092957476.png,Happiness,0.6265,Happiness,Happiness,Happiness,1,1,1,3,1
1701092963038-0-26-4-9-2,train,1701092963038,26,4,9,2,Fear,1701092963038.png,Fear,0.7217,Surprise,Fear,Fear,0,1,1,2,1
1701092964618-0-26-4-10-0,train,1701092964618,26,4,10,0,Anger,1701092964618.png,Anger,0.3466,Disgust,Anger,Anger,0,1,1,2,1
1701092966570-0-26-4-11-3,train,1701092966570,26,4,11,3,Happiness,1701092966570.png,Happiness,0.5752,Happiness,Happiness,Happiness,1,1,1,3,1
1701092968808-0-26-4-12-1,train,1701092968808,26,4,12,1,Disgust,1701092968808.png,Disgust,0.9484,Disgust,Disgust,Disgust,1,1,1,3,1
1701092970479-0-26-4-13-3,train,1701092970479,26,4,13,3,Happiness,1701092970479.png,Happiness,0.7587,Happiness,Happiness,Happiness,1,1,1,3,1
1701092978539-0-26-4-18-4,train,1701092978539,26,4,18,4,Neutral,1701092978539.png,Neutral,0.6217,Neutral,Neutral,Neutral,1,1,1,3,1
1701092989427-0-26-4-24-3,train,1701092989427,26,4,24,3,Happiness,1701092989427.png,Happiness,0.894,Happiness,Happiness,Happiness,1,1,1,3,1
1701092995220-0-26-4-27-6,train,1701092995220,26,4,27,6,Surprise,1701092995220.png,Surprise,0.9,Surprise,Surprise,Surprise,1,1,1,3,1
1701094438118-2-27-1-0-0,test,1701094438118,27,1,0,0,Anger,1701094438118.png,Anger,0.2964,Anger,Anger,Anger,1,1,1,3,1
1701094443379-2-27-1-2-3,test,1701094443379,27,1,2,3,Happiness,1701094443379.png,Happiness,0.9883,Happiness,Happiness,Happiness,1,1,1,3,1
1701094445452-2-27-1-3-0,test,1701094445452,27,1,3,0,Anger,1701094445452.png,Anger,0.2576,Disgust,Anger,Anger,0,1,1,2,1
1701094448444-2-27-1-4-0,test,1701094448444,27,1,4,0,Anger,1701094448444.png,Anger,0.2451,Anger,Anger,Anger,1,1,1,3,1
1701094450282-2-27-1-5-5,test,1701094450282,27,1,5,5,Sadness,1701094450282.png,Sadness,0.4255,Sadness,Sadness,Sadness,1,1,1,3,1
1701094455829-2-27-1-7-5,test,1701094455829,27,1,7,5,Sadness,1701094455829.png,Sadness,0.5201,Neutral,Sadness,Sadness,0,1,1,2,1
1701094458007-2-27-1-8-3,test,1701094458007,27,1,8,3,Happiness,1701094458007.png,Happiness,0.9846,Happiness,Happiness,Happiness,1,1,1,3,1
1701094536373-2-27-2-2-6,test,1701094536373,27,2,2,6,Surprise,1701094536373.png,Surprise,0.8935,Surprise,Fear,Surprise,1,0,1,2,1
1701094539306-2-27-2-3-2,test,1701094539306,27,2,3,2,Fear,1701094539306.png,Fear,0.2892,Surprise,Fear,Fear,0,1,1,2,1
1701094549501-2-27-2-7-4,test,1701094549501,27,2,7,4,Neutral,1701094549501.png,Neutral,0.4823,Neutral,Neutral,Neutral,1,1,1,3,1
1701094559720-2-27-2-11-4,test,1701094559720,27,2,11,4,Neutral,1701094559720.png,Neutral,0.5253,Neutral,Neutral,Neutral,1,1,1,3,1
1701094652485-2-27-3-0-4,test,1701094652485,27,3,0,4,Neutral,1701094652485.png,Neutral,0.5114,Neutral,Neutral,Neutral,1,1,1,3,1
1701094656847-2-27-3-2-0,test,1701094656847,27,3,2,0,Anger,1701094656847.png,Anger,0.4823,Anger,Disgust,Anger,1,0,1,2,1
1701094657984-2-27-3-3-6,test,1701094657984,27,3,3,6,Surprise,1701094657984.png,Surprise,0.8358,Surprise,Surprise,Surprise,1,1,1,3,1
1701094661584-2-27-3-5-2,test,1701094661584,27,3,5,2,Fear,1701094661584.png,Fear,0.1253,Surprise,Fear,Fear,0,1,1,2,1
1701094664518-2-27-3-6-5,test,1701094664518,27,3,6,5,Sadness,1701094664518.png,Sadness,0.3779,Sadness,Sadness,Sadness,1,1,1,3,1
1701094668813-2-27-3-8-0,test,1701094668813,27,3,8,0,Anger,1701094668813.png,Anger,0.3686,Disgust,Anger,Anger,0,1,1,2,1
1701094669809-2-27-3-9-1,test,1701094669809,27,3,9,1,Disgust,1701094669809.png,Disgust,0.8252,Fear,Disgust,Disgust,0,1,1,2,1
1701094672347-2-27-3-10-0,test,1701094672347,27,3,10,0,Anger,1701094672347.png,Anger,0.228,Disgust,Anger,Anger,0,1,1,2,1
1701094679684-2-27-3-14-4,test,1701094679684,27,3,14,4,Neutral,1701094679684.png,Neutral,0.5074,Neutral,Neutral,Neutral,1,1,1,3,1
1701094684847-2-27-3-16-2,test,1701094684847,27,3,16,2,Fear,1701094684847.png,Fear,0.2519,Fear,Fear,Disgust,1,1,0,2,1
1701094686349-2-27-3-17-3,test,1701094686349,27,3,17,3,Happiness,1701094686349.png,Happiness,0.9864,Happiness,Happiness,Happiness,1,1,1,3,1
1701094688507-2-27-3-18-1,test,1701094688507,27,3,18,1,Disgust,1701094688507.png,Disgust,0.8168,Disgust,Disgust,Disgust,1,1,1,3,1
1701094689680-2-27-3-19-6,test,1701094689680,27,3,19,6,Surprise,1701094689680.png,Surprise,0.867,Surprise,Surprise,Surprise,1,1,1,3,1
1701094692584-2-27-3-20-2,test,1701094692584,27,3,20,2,Fear,1701094692584.png,Fear,0.2581,Surprise,Fear,Fear,0,1,1,2,1
1701094821546-2-27-4-1-5,test,1701094821546,27,4,1,5,Sadness,1701094821546.png,Sadness,0.4193,Sadness,Sadness,Sadness,1,1,1,3,1
1701094823610-2-27-4-2-4,test,1701094823610,27,4,2,4,Neutral,1701094823610.png,Neutral,0.5425,Neutral,Neutral,Neutral,1,1,1,3,1
1701094824960-2-27-4-3-6,test,1701094824960,27,4,3,6,Surprise,1701094824960.png,Surprise,0.895,Surprise,Surprise,Surprise,1,1,1,3,1
1701094829010-2-27-4-5-4,test,1701094829010,27,4,5,4,Neutral,1701094829010.png,Neutral,0.6471,Neutral,Neutral,Neutral,1,1,1,3,1
1701094830423-2-27-4-6-3,test,1701094830423,27,4,6,3,Happiness,1701094830423.png,Happiness,0.945,Happiness,Happiness,Happiness,1,1,1,3,1
1701094835647-2-27-4-9-2,test,1701094835647,27,4,9,2,Fear,1701094835647.png,Fear,0.0909,Surprise,Fear,Fear,0,1,1,2,1
1701094839307-2-27-4-11-3,test,1701094839307,27,4,11,3,Happiness,1701094839307.png,Happiness,0.9228,Happiness,Happiness,Happiness,1,1,1,3,1
1701094842669-2-27-4-13-3,test,1701094842669,27,4,13,3,Happiness,1701094842669.png,Happiness,0.9916,Happiness,Happiness,Happiness,1,1,1,3,1
1701094848288-2-27-4-16-2,test,1701094848288,27,4,16,2,Fear,1701094848288.png,Fear,0.1258,Fear,Fear,Disgust,1,1,0,2,1
